actor,actor_type,source_provider,source_report,report_date,source_url,indicator_type,indicator_value,country,target_country,target_sector,ttp,ttp_framework,confidence,description,date_added
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,gosokm.com,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,guardian-tt.me,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,guardnews.live,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,heaven.army,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,heiiasjournai.com,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,hellasjournal.company,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,hellasjournal.website,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,hellottec.art,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,hempower.shop,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,hopnope.xyz,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,icloudeu.com,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,icloudflair.com,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,iibt.xyz,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,ikea-egypt.net,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,ilnk.xyz,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,in-politics.com,,,,,none,,Cytrox Domain,2026-09-11
2021 12 taking action against surveillance for hire,threat_actor,meta,2021 12 taking action against surveillance for hire,2021-12-16,https://about.fb.com/news/2021/12/taking-action-against-surveillance-for-hire/,domain,infosms-a.site,,,,,none,,Cytrox Domain,2026-09-11
